gene_id	sample_01	sample_02	sample_03	sample_04	sample_05	sample_06	sample_07	sample_08
ENSG00000182257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000182351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000182541	2311.07	2475.61	2579.77	2829.73	1828.75	1616.63	1493.57	1346.43
ENSG00000182824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000182841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000182858	2060.56	2511.67	2467.4	1481.58	2688.75	2160.36	2135.41	2039.59
ENSG00000182902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000182944	6309.26	6259.66	5979.89	5378.0	5727.67	6143.8	5401.7	5073.86
ENSG00000183066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000183169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000183172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000183246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000183307	906.74	1051.73	1037.41	894.78	630.76	721.02	656.35	683.46
ENSG00000183506	0.0	6.34	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000183530	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000183569	544.67	716.25	988.58	903.25	1395.88	608.68	679.32	846.08
ENSG00000183579	4869.5	5348.75	5070.77	5645.48	3654.08	4166.15	3908.26	4007.06
ENSG00000183597	3388.45	1868.39	3143.87	2770.8	2412.74	3155.01	2952.62	2879.07
ENSG00000183628	608.98	571.08	609.2	767.97	715.17	634.1	518.16	659.0
ENSG00000183741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000183762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000183765	5341.85	4326.25	6558.06	4516.81	6479.36	7118.99	5926.07	7064.89
ENSG00000183773	6602.69	7198.72	6481.7	7004.4	6325.46	6426.86	4956.77	6132.1
ENSG00000183785	1427.03	1998.13	1498.66	1163.68	1522.77	1318.71	1832.96	1547.18
ENSG00000183822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000183864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000183963	8339.98	8213.31	7203.66	7594.32	5369.21	6607.56	5613.53	6545.49
ENSG00000184058	1660.92	1508.91	1536.9	1125.18	1557.46	1517.05	1569.75	1392.97
ENSG00000184068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000184076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000184113	1001.0	1238.47	1250.83	1090.6	1256.82	1177.59	1580.26	1372.84
ENSG00000184117	5035.94	6244.05	5252.76	5529.64	5144.16	4595.95	4193.71	6212.17
ENSG00000184164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000184208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000184319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000184381	13908.92	14326.45	13767.26	14447.29	14401.13	14182.04	13592.87	12133.08
ENSG00000184436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000184459	1485.9	1487.31	1999.79	1462.73	1481.4	1999.19	1966.91	1779.09
ENSG00000184470	2081.36	1904.38	2267.34	1756.28	2868.81	2910.45	2957.14	3220.2
ENSG00000184571	1340.83	1462.21	1572.96	1469.59	1572.83	1582.34	1642.16	1463.64
ENSG00000184624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000184702	2717.52	3306.75	3407.86	2541.69	2087.78	1399.43	1871.33	1726.29
ENSG00000184708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000184792	11715.54	11106.95	10832.42	11399.39	9614.15	10784.11	10230.73	8994.32
ENSG00000184949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000184979	0.0	6.44	6.63	0.0	0.0	6.42	0.0	0.0
ENSG00000184983	1855.35	1771.02	1719.68	2124.29	1825.83	1609.88	1963.94	1562.59
ENSG00000185022	3503.92	4067.21	3029.9	3278.71	3824.27	3466.79	3403.45	2551.55
ENSG00000185065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185133	2144.19	2186.0	1760.91	1892.97	1822.38	1425.53	1672.4	2104.92
ENSG00000185252	19.3	30.47	29.94	93.34	161.91	183.03	102.87	125.53
ENSG00000185264	3983.18	4710.97	4370.87	4108.21	4294.29	3225.26	4000.13	3322.25
ENSG00000185339	3903.61	3598.63	4135.22	3733.95	4263.68	3863.26	3917.43	3734.38
ENSG00000185340	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185386	2052.18	1989.49	1975.57	1764.6	2392.63	2104.06	2222.32	2391.15
ENSG00000185608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185651	319.64	353.61	368.73	421.92	200.34	252.43	172.77	284.36
ENSG00000185666	4888.5	6034.37	4212.3	6549.27	8929.22	6535.84	8031.93	7413.52
ENSG00000185686	271.74	372.64	415.55	254.63	1478.24	1590.98	1739.14	2123.08
ENSG00000185721	1278.79	1195.99	993.82	1022.58	1417.9	1155.36	1242.11	1299.33
ENSG00000185837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185838	1419.97	1532.04	1344.35	1193.52	1218.79	1431.55	1355.38	1704.97
ENSG00000186575	274.28	234.87	432.74	420.79	1849.72	1288.64	1498.48	1543.14
ENSG00000186654	10283.25	8184.72	9165.25	8819.99	11982.42	11392.14	11592.76	11391.95
ENSG00000186716	1733.44	1628.6	1745.39	1794.67	1618.15	1732.25	1657.25	1497.06
ENSG00000186732	2301.78	2697.99	1853.3	3144.04	2976.6	3212.5	3055.43	2475.98
ENSG00000186951	3871.4	4779.57	4134.98	3757.96	3407.18	3960.38	3281.15	3811.94
ENSG00000186976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000186998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187860	1664.31	1843.77	1722.47	1650.94	1686.36	1497.1	1450.45	1513.2
ENSG00000187905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000188064	1658.41	1303.6	1083.8	1404.08	1350.36	1113.85	1096.27	1453.99
ENSG00000188078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000188130	1169.95	847.65	1089.06	1204.41	1511.54	1651.98	1214.64	1425.79
ENSG00000188263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000188280	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000188511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000188636	121.17	189.16	288.94	282.11	209.81	309.37	241.59	241.7
ENSG00000188677	6375.57	6700.91	7000.86	7183.94	6420.5	5932.82	5481.7	6383.21
ENSG00000189060	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000189269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000189295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000189306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000196236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000196419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000196431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000196576	26345.51	36054.07	22442.16	26603.69	18414.01	7789.43	21930.53	25897.79
ENSG00000196588	8128.69	7929.11	8259.99	8325.08	6105.18	6238.54	5843.22	5779.8
ENSG00000197077	1569.44	1561.51	1609.87	1469.39	1126.58	1390.09	1369.42	1401.81
ENSG00000197182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000197210	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000197421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000197549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000198062	1466.23	1428.37	1539.08	1350.02	1688.39	1549.85	1874.39	1295.72
ENSG00000198089	3853.96	4395.31	4148.49	4073.08	5183.43	4739.39	5007.19	4533.46
ENSG00000198125	12866.38	12588.98	12222.09	12767.67	12163.82	12362.59	10338.7	11647.07
ENSG00000198355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000198445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000198792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000198832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000198911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000198951	2020.06	1806.76	1739.75	1778.41	1325.77	1737.88	1794.9	1429.79
ENSG00000199248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000199515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000199695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000199783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000199797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000199865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000200057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000200332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000200443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000200448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000200683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000200871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000200976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000200985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000201078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000201209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000201916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000202019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000202058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000203280	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000203416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000203527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000203618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000205559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000205560	1079.8	1220.01	1500.27	1291.47	2136.91	1978.41	1763.8	2326.88
ENSG00000205593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000205632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000205634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000205643	1639.09	1218.63	1456.78	1380.39	1216.29	965.16	1051.84	1064.07
ENSG00000205702	5643.82	5893.67	5821.56	5794.13	5109.31	4894.16	4705.32	5374.96
ENSG00000205704	343.68	406.7	437.3	539.86	127.06	439.86	194.95	234.33
ENSG00000205853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000205856	1079.09	1101.49	1204.07	900.11	1193.64	1307.17	1256.05	1202.75
ENSG00000206028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000206066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000206069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000206090	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000206140	2600.03	2672.58	1750.03	1058.91	1982.47	3431.9	2465.64	2778.44
ENSG00000206142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000206145	0.0	0.0	0.0	87.79	0.0	0.0	0.0	0.0
ENSG00000206195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000206203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000206615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000206739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000206813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000206841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000207227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000207343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000207455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000207457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000207575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000207696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000207751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000207780	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000207932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000208023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000209480	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000209482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211639	6578.17	7718.96	10072.7	8395.53	7427.02	6666.5	7617.57	4509.47
ENSG00000211640	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211655	4246.17	6471.29	4846.39	6010.36	6232.6	5892.39	5211.04	3809.94
ENSG00000211656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211659	2768.84	4616.31	3524.3	2683.84	4064.09	3626.66	4435.3	7142.33
ENSG00000211660	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211663	8051.87	6298.0	9493.43	6382.81	5033.79	4074.56	4830.97	2878.94
ENSG00000211664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211669	5024.55	4258.78	4605.5	5073.4	4776.21	4553.41	3875.96	4690.63
ENSG00000211670	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211677	3958.79	4341.42	4440.91	4657.65	2773.49	2371.07	3665.87	3206.51
ENSG00000211678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211680	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000211685	2244.29	3108.62	3298.6	4220.23	3123.54	4673.05	3623.41	2221.83
ENSG00000212102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000212216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000212542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000212569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000212939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000213279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000213683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000213707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000213727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000213752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000213790	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000213857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000213888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000213923	6746.37	6282.38	7390.45	6424.08	4784.29	5379.06	4222.73	6810.03
ENSG00000214076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000214093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000214125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000214161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000214491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000214526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000214727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215012	159.77	216.08	253.27	255.43	269.12	235.45	295.61	337.54
ENSG00000215193	1870.74	1622.31	1661.9	1438.03	2197.25	2406.37	2239.86	2725.32
ENSG00000215268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215270	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000217261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000217442	11447.91	12956.53	13418.13	14957.66	10101.23	14263.22	10436.72	10830.8
ENSG00000218357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000218537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000219438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000220248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000220702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000220891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000221039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000221598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000221760	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000221890	3217.87	2816.46	2797.62	2576.7	2397.58	1949.19	2261.95	2713.62
ENSG00000221963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000222037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000222044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000222352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000222585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000222630	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000222698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000222915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000223056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000223142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000223350	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000223461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000223553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000223679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000223695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000223704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000223726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000223730	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000223831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000223843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000223875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000223999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225450	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225480	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225720	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
