gene_id	sample_01	sample_02	sample_03	sample_04	sample_05	sample_06	sample_07	sample_08
ENSG00000215464	0	0	0	0	0	0	0	0
ENSG00000215478	0	0	0	0	0	0	0	0
ENSG00000215481	0	0	0	0	0	0	0	0
ENSG00000215493	0	0	0	0	0	0	0	0
ENSG00000215498	0	0	0	0	0	0	0	0
ENSG00000215544	0	0	0	0	0	0	0	0
ENSG00000215568	0	0	0	0	0	0	0	0
ENSG00000215771	0	0	0	0	0	0	0	0
ENSG00000217261	0	0	0	0	0	0	0	0
ENSG00000217442	109	122	131	147	97	139	102	103
ENSG00000218357	0	0	0	0	0	0	0	0
ENSG00000218537	0	0	0	0	0	0	0	0
ENSG00000219438	0	0	0	0	0	0	0	0
ENSG00000220248	0	0	0	0	0	0	0	0
ENSG00000220702	0	0	0	0	0	0	0	0
ENSG00000220891	0	0	0	0	0	0	0	0
ENSG00000221039	0	0	0	0	0	0	0	0
ENSG00000221598	0	0	0	0	0	0	0	0
ENSG00000221760	0	0	0	0	0	0	0	0
ENSG00000221890	422	365	369	338	320	259	300	357
ENSG00000221963	0	0	0	0	0	0	0	0
ENSG00000222037	0	0	0	0	0	0	0	0
ENSG00000222044	0	0	0	0	0	0	0	0
ENSG00000222352	0	0	0	0	0	0	0	0
ENSG00000222585	0	0	0	0	0	0	0	0
ENSG00000222630	0	0	0	0	0	0	0	0
ENSG00000222698	0	0	0	0	0	0	0	0
ENSG00000222915	0	0	0	0	0	0	0	0
ENSG00000223056	0	0	0	0	0	0	0	0
ENSG00000223142	0	0	0	0	0	0	0	0
ENSG00000223350	0	0	0	0	0	0	0	0
ENSG00000223461	0	0	0	0	0	0	0	0
ENSG00000223553	0	0	0	0	0	0	0	0
ENSG00000223679	0	0	0	0	0	0	0	0
ENSG00000223695	0	0	0	0	0	0	0	0
ENSG00000223704	0	0	0	0	0	0	0	0
ENSG00000223726	0	0	0	0	0	0	0	0
ENSG00000223730	0	0	0	0	0	0	0	0
ENSG00000223831	0	0	0	0	0	0	0	0
ENSG00000223843	0	0	0	0	0	0	0	0
ENSG00000223875	0	0	0	0	0	0	0	0
ENSG00000223999	0	0	0	0	0	0	0	0
ENSG00000224003	0	0	0	0	0	0	0	0
ENSG00000224027	0	0	0	0	0	0	0	0
ENSG00000224086	0	0	0	0	0	0	0	0
ENSG00000224124	0	0	0	0	0	0	0	0
ENSG00000224144	0	0	0	0	0	0	0	0
ENSG00000224192	0	0	0	0	0	0	0	0
ENSG00000224205	0	0	0	0	0	0	0	0
ENSG00000224256	0	0	0	0	0	0	0	0
ENSG00000224271	0	0	0	0	0	0	0	0
ENSG00000224277	0	0	0	0	0	0	0	0
ENSG00000224279	0	0	0	0	0	0	0	0
ENSG00000224334	0	0	0	0	0	0	0	0
ENSG00000224404	0	0	0	0	0	0	0	0
ENSG00000224435	0	0	0	0	0	0	0	0
ENSG00000224465	0	0	0	0	0	0	0	0
ENSG00000224688	0	0	0	0	0	0	0	0
ENSG00000224715	0	0	0	0	0	0	0	0
ENSG00000224794	0	0	0	0	0	0	0	0
ENSG00000224806	0	0	0	0	0	0	0	0
ENSG00000224856	0	0	0	0	0	0	0	0
ENSG00000224883	0	0	0	0	0	0	0	0
ENSG00000224973	0	0	0	0	0	0	0	0
ENSG00000225007	0	0	0	0	0	0	0	0
ENSG00000225098	0	0	0	0	0	0	0	0
ENSG00000225225	0	0	0	0	0	0	0	0
ENSG00000225255	0	0	0	0	0	0	0	0
ENSG00000225282	0	0	0	0	0	0	0	0
ENSG00000225293	0	0	0	0	0	0	0	0
ENSG00000225335	0	0	0	0	0	0	0	0
ENSG00000225413	0	0	0	0	0	0	0	0
ENSG00000225450	0	0	0	0	0	0	0	0
ENSG00000225465	0	0	0	0	0	0	0	0
ENSG00000225480	0	0	0	0	0	0	0	0
ENSG00000225528	0	0	0	0	0	0	0	0
ENSG00000225544	0	0	0	0	0	0	0	0
ENSG00000225557	0	0	0	0	0	0	0	0
ENSG00000225676	0	0	0	0	0	0	0	0
ENSG00000225720	0	0	0	0	0	0	0	0
ENSG00000225724	0	0	0	0	0	0	0	0
ENSG00000225741	0	0	0	0	0	0	0	0
ENSG00000225774	0	0	0	0	0	0	0	0
ENSG00000225783	0	0	0	0	0	0	0	0
ENSG00000225867	0	0	0	0	0	0	0	0
ENSG00000225929	0	0	0	0	0	0	0	0
ENSG00000225971	0	0	0	0	0	0	0	0
ENSG00000226024	0	0	0	0	0	0	0	0
ENSG00000226085	0	0	0	0	0	0	0	0
ENSG00000226142	0	0	0	0	0	0	0	0
ENSG00000226160	0	0	0	0	0	0	0	0
ENSG00000226169	0	0	0	0	0	0	0	0
ENSG00000226233	0	0	0	0	0	0	0	0
ENSG00000226287	0	0	0	0	0	0	0	0
ENSG00000226328	0	0	0	0	0	0	0	0
ENSG00000226336	0	0	0	0	0	0	0	0
ENSG00000226420	0	0	0	0	0	0	0	0
ENSG00000226444	0	0	0	0	0	0	0	0
ENSG00000226450	0	0	0	0	0	0	0	0
ENSG00000226471	0	0	0	0	0	0	0	0
ENSG00000226474	0	0	0	0	0	0	0	0
ENSG00000226477	0	0	0	0	0	0	0	0
ENSG00000226534	0	0	0	0	0	0	0	0
ENSG00000226573	0	0	0	0	0	0	0	0
ENSG00000226595	0	0	0	0	0	0	0	0
ENSG00000226741	0	0	0	0	0	0	0	0
ENSG00000226772	0	0	0	0	0	0	0	0
ENSG00000226872	0	0	0	0	0	0	0	0
ENSG00000226885	0	0	0	0	0	0	0	0
ENSG00000226912	0	0	0	0	0	0	0	0
ENSG00000226954	0	0	0	0	0	0	0	0
ENSG00000226989	0	0	0	0	0	0	0	0
ENSG00000227009	0	0	0	0	0	0	0	0
ENSG00000227117	0	0	0	0	0	0	0	0
ENSG00000227188	0	0	0	0	0	0	0	0
ENSG00000227201	0	0	0	0	0	0	0	0
ENSG00000227367	0	0	0	0	0	0	0	0
ENSG00000227370	0	0	0	0	0	0	0	0
ENSG00000227413	0	0	0	0	0	0	0	0
ENSG00000227484	0	0	0	0	0	0	0	0
ENSG00000227519	0	0	0	0	0	0	0	0
ENSG00000227710	0	0	0	0	0	0	0	0
ENSG00000227755	0	0	0	0	0	0	0	0
ENSG00000227813	0	0	0	0	0	0	0	0
ENSG00000227838	0	0	0	0	0	0	0	0
ENSG00000227880	0	0	0	0	0	0	0	0
ENSG00000228039	0	0	0	0	0	0	0	0
ENSG00000228045	0	0	0	0	0	0	0	0
ENSG00000228050	0	0	0	0	0	0	0	0
ENSG00000228122	0	0	0	0	0	0	0	0
ENSG00000228161	0	0	0	0	0	0	0	0
ENSG00000228194	0	0	0	0	0	0	0	0
ENSG00000228274	0	0	0	0	0	0	0	0
ENSG00000228315	0	0	0	0	0	0	0	0
ENSG00000228587	0	0	0	0	0	0	0	0
ENSG00000228599	0	0	0	0	0	0	0	0
ENSG00000228620	0	0	0	0	0	0	0	0
ENSG00000228622	0	0	0	0	0	0	0	0
ENSG00000228719	0	0	0	0	0	0	0	0
ENSG00000228807	0	0	0	0	0	0	0	0
ENSG00000228839	0	0	0	0	0	0	0	0
ENSG00000228923	0	0	0	0	0	0	0	0
ENSG00000229027	0	0	0	0	0	0	0	0
ENSG00000229088	0	0	0	0	0	0	0	0
ENSG00000229107	0	0	0	0	0	0	0	0
ENSG00000229169	0	0	0	0	0	0	0	0
ENSG00000229266	0	0	0	0	0	0	0	0
ENSG00000229275	0	0	0	0	0	0	0	0
ENSG00000229286	0	0	0	0	0	0	0	0
ENSG00000229409	0	0	0	0	0	0	0	0
ENSG00000229492	0	0	0	0	0	0	0	0
ENSG00000229598	0	0	0	0	0	0	0	0
ENSG00000229608	0	0	0	0	0	0	0	0
ENSG00000229658	0	0	0	0	0	0	0	0
ENSG00000229673	0	0	0	0	0	0	0	0
ENSG00000229770	0	0	0	0	0	0	0	0
ENSG00000229891	0	0	0	0	0	0	0	0
ENSG00000229955	0	0	0	0	0	0	0	0
ENSG00000229971	0	0	0	0	0	0	0	0
ENSG00000229999	0	0	0	0	0	0	0	0
ENSG00000230051	0	0	0	0	0	0	0	0
ENSG00000230071	0	0	0	0	0	0	0	0
ENSG00000230107	0	0	0	0	0	0	0	0
ENSG00000230120	0	0	0	0	0	0	0	0
ENSG00000230137	0	0	0	0	0	0	0	0
ENSG00000230149	0	0	0	0	0	0	0	0
ENSG00000230194	0	0	0	0	0	0	0	0
ENSG00000230203	0	0	0	0	0	0	0	0
ENSG00000230319	0	0	0	0	0	0	0	0
ENSG00000230471	0	0	0	0	0	0	0	0
ENSG00000230481	0	0	0	0	0	0	0	0
ENSG00000230485	0	0	0	0	0	0	0	0
ENSG00000230513	0	0	0	0	0	0	0	0
ENSG00000230634	0	0	0	0	0	0	0	0
ENSG00000230637	0	0	0	0	0	0	0	0
ENSG00000230643	0	0	0	0	0	0	0	0
ENSG00000230701	0	0	0	0	0	0	0	0
ENSG00000230712	0	0	0	0	0	0	0	0
ENSG00000230736	0	0	0	0	0	0	0	0
ENSG00000230741	0	0	0	0	0	0	0	0
ENSG00000230769	0	0	0	0	0	0	0	0
ENSG00000230821	0	0	0	0	0	0	0	0
ENSG00000230866	0	0	0	0	0	0	0	0
ENSG00000230912	0	0	0	0	0	0	0	0
ENSG00000230922	0	0	0	0	0	0	0	0
ENSG00000230947	0	0	0	0	0	0	0	0
ENSG00000231004	0	0	0	0	0	0	0	0
ENSG00000231010	0	0	0	0	0	0	0	0
ENSG00000231086	0	0	0	0	0	0	0	0
ENSG00000231253	0	0	0	0	0	0	0	0
ENSG00000231261	0	0	0	0	0	0	0	0
ENSG00000231271	0	0	0	0	0	0	0	0
ENSG00000231369	0	0	0	0	0	0	0	0
ENSG00000231392	0	0	0	0	0	0	0	0
ENSG00000231405	0	0	0	0	0	0	0	0
ENSG00000231466	0	0	0	0	0	0	0	0
ENSG00000231467	0	0	0	0	0	0	0	0
ENSG00000231495	0	0	0	0	0	0	0	0
ENSG00000231565	0	0	0	0	0	0	0	0
ENSG00000231576	0	0	0	0	0	0	0	0
ENSG00000231711	0	0	0	0	0	0	0	0
ENSG00000231801	0	0	0	0	0	0	0	0
ENSG00000231907	0	0	0	0	0	0	0	0
ENSG00000231933	0	0	0	0	0	0	0	0
ENSG00000231993	0	0	0	0	0	0	0	0
ENSG00000232050	0	0	0	0	0	0	0	0
ENSG00000232073	0	0	0	0	0	0	0	0
ENSG00000232081	0	0	0	0	0	0	0	0
ENSG00000232218	0	0	0	0	0	0	0	0
ENSG00000232254	0	0	0	0	0	0	0	0
ENSG00000232305	0	0	0	0	0	0	0	0
ENSG00000232346	0	0	0	0	0	0	0	0
ENSG00000232350	0	0	0	0	0	0	0	0
ENSG00000232363	0	0	0	0	0	0	0	0
ENSG00000232396	0	0	0	0	0	0	0	0
ENSG00000232464	0	0	0	0	0	0	0	0
ENSG00000232515	0	0	0	0	0	0	0	0
ENSG00000232530	0	0	0	0	0	0	0	0
ENSG00000232545	0	0	0	0	0	0	0	0
ENSG00000232564	0	0	0	0	0	0	0	0
ENSG00000232603	0	0	0	0	0	0	0	0
ENSG00000232655	0	0	0	0	0	0	0	0
ENSG00000232707	0	0	0	0	0	0	0	0
ENSG00000232710	0	0	0	0	0	0	0	0
ENSG00000232754	0	0	0	0	0	0	0	0
ENSG00000232771	0	0	0	0	0	0	0	0
ENSG00000232775	0	0	0	0	0	0	0	0
ENSG00000232897	0	0	0	0	0	0	0	0
ENSG00000232926	0	0	0	0	0	0	0	0
ENSG00000233010	0	0	0	0	0	0	0	0
ENSG00000233080	0	0	0	0	0	0	0	0
ENSG00000233157	0	0	0	0	0	0	0	0
ENSG00000233179	0	0	0	0	0	0	0	0
ENSG00000233360	0	0	0	0	0	0	0	0
ENSG00000233388	0	0	0	0	0	0	0	0
ENSG00000233408	0	0	0	0	0	0	0	0
ENSG00000233471	0	0	0	0	0	0	0	0
ENSG00000233521	0	0	0	0	0	0	0	0
ENSG00000233574	0	0	0	0	0	0	0	0
ENSG00000233577	0	0	0	0	0	0	0	0
ENSG00000233603	0	0	0	0	0	0	0	0
ENSG00000233632	0	0	0	0	0	0	0	0
ENSG00000233720	0	0	0	0	0	0	0	0
ENSG00000233733	0	0	0	0	0	0	0	0
ENSG00000233739	0	0	0	0	0	0	0	0
ENSG00000233764	0	0	0	0	0	0	0	0
ENSG00000233866	0	0	0	0	0	0	0	0
ENSG00000233995	0	0	0	0	0	0	0	0
ENSG00000234009	0	0	0	0	0	0	0	0
ENSG00000234121	0	0	0	0	0	0	0	0
ENSG00000234208	0	0	0	0	0	0	0	0
ENSG00000234300	0	0	0	0	0	0	0	0
ENSG00000234353	0	0	0	0	0	0	0	0
ENSG00000234381	0	0	0	0	0	0	0	0
ENSG00000234409	0	0	0	0	0	0	0	0
ENSG00000234479	0	0	0	0	0	0	0	0
ENSG00000234503	0	0	0	0	0	0	0	0
ENSG00000234626	0	0	0	0	0	0	0	0
ENSG00000234630	0	0	0	0	0	0	0	0
ENSG00000234688	0	0	0	0	0	0	0	0
ENSG00000234726	0	0	0	0	0	0	0	0
ENSG00000234735	0	0	0	0	0	0	0	0
ENSG00000234764	0	0	0	0	0	0	0	0
ENSG00000234869	0	0	0	0	0	0	0	0
ENSG00000234884	0	0	0	0	0	0	0	0
ENSG00000234891	0	0	0	0	0	0	0	0
ENSG00000234892	0	0	0	0	0	0	0	0
ENSG00000234913	0	0	0	0	0	0	0	0
ENSG00000234928	0	0	0	0	0	0	0	0
ENSG00000234965	0	0	0	0	0	0	0	0
ENSG00000234979	0	0	0	0	0	0	0	0
ENSG00000235062	0	0	0	0	0	0	0	0
ENSG00000235091	0	0	0	0	0	0	0	0
ENSG00000235111	0	0	0	0	0	0	0	0
ENSG00000235154	0	0	0	0	0	0	0	0
ENSG00000235159	0	0	0	0	0	0	0	0
ENSG00000235209	0	0	0	0	0	0	0	0
ENSG00000235237	0	0	0	0	0	0	0	0
ENSG00000235246	0	0	0	0	0	0	0	0
ENSG00000235271	0	0	0	0	0	0	0	0
ENSG00000235295	0	0	0	0	0	0	0	0
ENSG00000235328	0	0	0	0	0	0	0	0
ENSG00000235343	0	0	0	0	0	0	0	0
ENSG00000235347	0	0	0	0	0	0	0	0
ENSG00000235445	0	0	0	0	0	0	0	0
ENSG00000235478	0	0	0	0	0	0	0	0
ENSG00000235485	0	0	0	0	0	0	0	0
ENSG00000235513	0	0	0	0	0	0	0	0
ENSG00000235568	0	0	0	0	0	0	0	0
ENSG00000235573	0	0	0	0	0	0	0	0
ENSG00000235578	0	0	0	0	0	0	0	0
ENSG00000235617	0	0	0	0	0	0	0	0
ENSG00000235647	0	0	0	0	0	0	0	0
ENSG00000235689	0	0	0	0	0	0	0	0
ENSG00000235759	0	0	0	0	0	0	0	0
ENSG00000235776	0	0	0	0	0	0	0	0
ENSG00000235786	0	0	0	0	0	0	0	0
ENSG00000235954	0	0	0	0	0	0	0	0
ENSG00000235969	0	0	0	0	0	0	0	0
ENSG00000235989	0	0	0	0	0	0	0	0
ENSG00000235992	0	0	0	0	0	0	0	0
ENSG00000236003	0	0	0	0	0	0	0	0
ENSG00000236052	0	0	0	0	0	0	0	0
ENSG00000236054	0	0	0	0	0	0	0	0
ENSG00000236079	0	0	0	0	0	0	0	0
ENSG00000236097	0	0	0	0	0	0	0	0
ENSG00000236117	0	0	0	0	0	0	0	0
ENSG00000236118	0	0	0	0	0	0	0	0
ENSG00000236132	0	0	0	0	0	0	0	0
ENSG00000236235	0	0	0	0	0	0	0	0
ENSG00000236272	0	0	0	0	0	0	0	0
ENSG00000236323	0	0	0	0	0	0	0	0
ENSG00000236325	0	0	0	0	0	0	0	0
ENSG00000236464	0	0	0	0	0	0	0	0
ENSG00000236499	0	0	0	0	0	0	0	0
ENSG00000236540	0	0	0	0	0	0	0	0
ENSG00000236611	0	0	0	0	0	0	0	0
ENSG00000236641	0	0	0	0	0	0	0	0
ENSG00000236666	0	0	0	0	0	0	0	0
ENSG00000236670	0	0	0	0	0	0	0	0
ENSG00000236754	0	0	0	0	0	0	0	0
ENSG00000236794	0	0	0	0	0	0	0	0
ENSG00000236831	0	0	0	0	0	0	0	0
ENSG00000236858	0	0	0	0	0	0	0	0
ENSG00000236867	0	0	0	0	0	0	0	0
ENSG00000236890	0	0	0	0	0	0	0	0
ENSG00000237015	0	0	0	0	0	0	0	0
ENSG00000237037	0	0	0	0	0	0	0	0
ENSG00000237127	0	0	0	0	0	0	0	0
ENSG00000237129	0	0	0	0	0	0	0	0
ENSG00000237214	0	0	0	0	0	0	0	0
ENSG00000237299	0	0	0	0	0	0	0	0
ENSG00000237316	0	0	0	0	0	0	0	0
ENSG00000237347	0	0	0	0	0	0	0	0
ENSG00000237358	0	0	0	0	0	0	0	0
ENSG00000237387	0	0	0	0	0	0	0	0
ENSG00000237406	0	0	0	0	0	0	0	0
ENSG00000237407	0	0	0	0	0	0	0	0
ENSG00000237428	0	0	0	0	0	0	0	0
ENSG00000237438	0	0	0	0	0	0	0	0
ENSG00000237439	0	0	0	0	0	0	0	0
ENSG00000237446	0	0	0	0	0	0	0	0
ENSG00000237472	0	0	0	0	0	0	0	0
ENSG00000237476	0	0	0	0	0	0	0	0
ENSG00000237517	0	0	0	0	0	0	0	0
ENSG00000237601	0	0	0	0	0	0	0	0
ENSG00000237668	0	0	0	0	0	0	0	0
ENSG00000237689	0	0	0	0	0	0	0	0
ENSG00000237835	0	0	0	0	0	0	0	0
ENSG00000237862	0	0	0	0	0	0	0	0
ENSG00000237948	0	0	0	0	0	0	0	0
ENSG00000237977	0	0	0	0	0	0	0	0
ENSG00000238120	0	0	0	0	0	0	0	0
ENSG00000238125	0	0	0	0	0	0	0	0
ENSG00000238153	0	0	0	0	0	0	0	0
ENSG00000238192	0	0	0	0	0	0	0	0
ENSG00000238195	0	0	0	0	0	0	0	0
ENSG00000238498	0	0	0	0	0	0	0	0
ENSG00000238584	0	0	0	0	0	0	0	0
ENSG00000238875	0	0	0	0	0	0	0	0
ENSG00000239127	0	0	0	0	0	0	0	0
ENSG00000239249	0	0	0	0	0	0	0	0
ENSG00000239282	106	159	160	182	87	185	212	99
ENSG00000239435	0	0	0	0	0	0	0	0
ENSG00000239446	0	0	0	0	0	0	0	0
ENSG00000239511	0	0	0	0	0	0	0	0
ENSG00000239547	0	0	0	0	0	0	0	0
ENSG00000239674	0	0	0	0	0	0	0	0
ENSG00000239713	0	0	0	0	0	0	0	0
ENSG00000239900	866	809	882	902	774	723	701	676
ENSG00000239989	0	0	0	0	0	0	0	0
ENSG00000240122	0	0	0	0	0	0	0	0
ENSG00000240160	0	0	0	0	0	0	0	0
ENSG00000240186	0	0	0	0	0	0	0	0
ENSG00000240591	0	0	0	0	0	0	0	0
ENSG00000240647	0	0	0	0	0	0	0	0
ENSG00000240972	0	0	0	0	0	0	0	0
ENSG00000241333	0	0	0	0	0	0	0	0
ENSG00000241360	0	0	0	0	0	0	0	0
ENSG00000241484	478	525	391	437	320	283	358	340
ENSG00000241527	0	0	0	0	0	0	0	0
ENSG00000241693	0	0	0	0	0	0	0	0
ENSG00000241717	0	0	0	0	0	0	0	0
ENSG00000241832	0	0	0	0	0	0	0	0
ENSG00000241838	0	0	0	0	0	0	0	0
ENSG00000241878	38	37	35	30	68	42	41	58
ENSG00000241954	0	0	0	0	0	0	0	0
ENSG00000241973	239	255	259	256	260	302	251	208
ENSG00000241990	0	0	0	0	0	0	0	0
ENSG00000242082	0	0	0	0	0	0	0	0
ENSG00000242114	105	96	102	91	101	111	91	145
ENSG00000242156	0	0	0	0	0	0	0	0
ENSG00000242247	173	162	190	227	368	314	318	312
ENSG00000242251	0	0	0	0	0	0	0	0
ENSG00000242259	137	112	100	136	109	168	143	128
ENSG00000242876	0	0	0	0	0	0	0	0
ENSG00000243156	546	555	548	487	610	553	648	582
ENSG00000243519	0	0	0	0	0	0	0	0
ENSG00000243762	0	0	0	0	0	0	0	0
ENSG00000243811	127	87	101	129	100	99	135	118
ENSG00000243902	0	0	0	0	0	0	0	0
ENSG00000244296	0	0	0	0	0	0	0	0
ENSG00000244425	0	0	0	0	0	0	0	0
ENSG00000244486	0	0	0	0	0	0	0	0
ENSG00000244491	0	0	0	0	0	0	0	0
ENSG00000244509	0	0	0	0	0	0	0	0
ENSG00000244625	0	0	0	0	0	0	0	0
ENSG00000244627	0	0	0	0	0	0	0	0
ENSG00000244671	0	0	0	0	0	0	0	0
ENSG00000244723	0	0	0	0	0	0	0	0
ENSG00000244752	68	141	147	132	125	139	114	155
ENSG00000248405	0	0	0	0	0	0	0	0
ENSG00000248409	0	0	0	0	0	0	0	0
ENSG00000248751	82	96	79	62	220	131	121	201
ENSG00000249222	0	0	0	0	0	0	0	0
ENSG00000249263	0	0	0	0	0	0	0	0
ENSG00000249288	0	0	0	0	0	0	0	0
ENSG00000249310	0	0	0	0	0	0	0	0
ENSG00000249333	0	0	0	0	0	0	0	0
ENSG00000249590	81	57	58	30	92	74	55	86
ENSG00000249680	0	0	0	0	0	0	0	0
ENSG00000249923	0	0	0	0	0	0	0	0
ENSG00000250261	0	0	0	0	0	0	0	0
ENSG00000250318	0	0	0	0	0	0	0	0
ENSG00000250470	0	0	0	0	0	0	0	0
ENSG00000250479	0	0	0	0	0	0	0	0
ENSG00000251322	1101	931	1055	1081	948	925	1002	1020
ENSG00000251357	0	0	0	0	0	0	0	0
ENSG00000251890	0	0	0	0	0	0	0	0
ENSG00000251913	0	0	0	0	0	0	0	0
ENSG00000251940	0	0	0	0	0	0	0	0
ENSG00000251952	0	0	0	0	0	0	0	0
ENSG00000251985	0	0	0	0	0	0	0	0
ENSG00000252020	0	0	0	0	0	0	0	0
ENSG00000252143	0	0	0	0	0	0	0	0
ENSG00000252225	0	0	0	0	0	0	0	0
ENSG00000252267	0	0	0	0	0	0	0	0
ENSG00000252412	0	0	0	0	0	0	0	0
ENSG00000252603	0	0	0	0	0	0	0	0
ENSG00000252859	0	0	0	0	0	0	0	0
ENSG00000252909	0	0	0	0	0	0	0	0
ENSG00000253007	0	0	0	0	0	0	0	0
ENSG00000253120	0	0	0	0	0	0	0	0
ENSG00000253126	0	0	0	0	0	0	0	0
ENSG00000253152	0	0	0	0	0	0	0	0
ENSG00000253234	0	0	0	0	0	0	0	0
ENSG00000253239	0	0	0	0	0	0	0	0
ENSG00000253242	0	0	0	0	0	0	0	0
ENSG00000253329	0	0	0	0	0	0	0	0
ENSG00000253338	0	0	0	0	0	0	0	0
ENSG00000253352	0	0	0	0	0	0	0	0
ENSG00000253448	0	0	0	0	0	0	0	0
ENSG00000253451	0	0	0	0	0	0	0	0
ENSG00000253460	0	0	0	0	0	0	0	0
ENSG00000253481	0	0	0	0	0	0	0	0
ENSG00000253546	0	0	0	0	0	0	0	0
ENSG00000253590	0	0	0	0	0	0	0	0
ENSG00000253631	0	0	0	0	0	0	0	0
ENSG00000253637	0	0	0	0	0	0	0	0
ENSG00000253691	0	0	0	0	0	0	0	0
ENSG00000253752	0	0	0	0	0	0	0	0
ENSG00000253779	0	0	0	0	0	0	0	0
ENSG00000253786	0	0	0	0	0	0	0	0
ENSG00000253794	0	0	0	0	0	0	0	0
ENSG00000253818	0	0	0	0	0	0	0	0
ENSG00000253822	0	0	0	0	0	0	0	0
ENSG00000253823	0	0	0	0	0	0	0	0
ENSG00000253874	0	0	0	0	0	0	0	0
ENSG00000253889	0	0	0	0	0	0	0	0
ENSG00000253913	0	0	0	0	0	0	0	0
ENSG00000253920	0	0	0	0	0	0	0	0
ENSG00000253935	0	0	0	0	0	0	0	0
ENSG00000253963	0	0	0	0	0	0	0	0
ENSG00000254029	0	0	0	0	0	0	0	0
ENSG00000254030	0	0	0	0	0	0	0	0
ENSG00000254073	0	0	0	0	0	0	0	0
ENSG00000254075	0	0	0	0	0	0	0	0
ENSG00000254077	0	0	0	0	0	0	0	0
ENSG00000254127	0	0	0	0	0	0	0	0
ENSG00000254161	0	0	0	0	0	0	0	0
ENSG00000254175	0	0	0	0	0	0	0	0
ENSG00000254240	0	0	0	0	0	0	0	0
ENSG00000254264	0	0	0	0	0	0	0	0
ENSG00000254308	0	0	0	0	0	0	0	0
ENSG00000254355	0	0	0	0	0	0	0	0
ENSG00000254413	0	0	0	0	0	0	0	0
ENSG00000254499	0	0	0	0	0	0	0	0
ENSG00000254709	0	0	0	0	0	0	0	0
ENSG00000254835	0	0	0	0	0	0	0	0
ENSG00000255156	0	0	0	0	0	0	0	0
ENSG00000258555	231	230	176	180	176	218	225	179
ENSG00000259271	0	0	0	0	0	0	0	0
ENSG00000259421	0	0	0	0	0	0	0	0
ENSG00000260613	0	0	0	0	0	0	0	0
ENSG00000260708	0	0	0	0	0	0	0	0
ENSG00000260924	0	0	0	0	0	0	0	0
ENSG00000261188	0	0	0	0	0	0	0	0
ENSG00000261202	0	0	0	0	0	0	0	0
ENSG00000261251	0	0	0	0	0	0	0	0
ENSG00000261675	0	0	0	0	0	0	0	0
ENSG00000263366	0	0	0	0	0	0	0	0
ENSG00000263764	0	0	0	0	0	0	0	0
ENSG00000264073	0	0	0	0	0	0	0	0
ENSG00000264139	0	0	0	0	0	0	0	0
ENSG00000264141	0	0	0	0	0	0	0	0
ENSG00000264160	0	0	0	0	0	0	0	0
ENSG00000264346	0	0	0	0	0	0	0	0
ENSG00000264661	0	0	0	0	0	0	0	0
ENSG00000264757	0	0	0	0	0	0	0	0
ENSG00000264824	0	0	0	0	0	0	0	0
ENSG00000266012	0	0	0	0	0	0	0	0
ENSG00000266320	0	0	0	0	0	0	0	0
ENSG00000266503	0	0	0	0	0	0	0	0
ENSG00000266508	0	0	0	0	0	0	0	0
ENSG00000266533	0	0	0	0	0	0	0	0
ENSG00000266594	0	0	0	0	0	0	0	0
ENSG00000266887	0	0	0	0	0	0	0	0
ENSG00000267338	0	0	0	0	0	0	0	0
ENSG00000268292	0	0	0	0	0	0	0	0
ENSG00000268812	0	0	0	0	0	0	0	0
ENSG00000268818	0	0	0	0	0	0	0	0
ENSG00000269220	0	0	0	0	0	0	0	0
ENSG00000269972	0	0	0	0	0	0	0	0
ENSG00000269987	0	0	0	0	0	0	0	0
ENSG00000270022	0	0	0	0	0	0	0	0
ENSG00000270083	0	0	0	0	0	0	0	0
ENSG00000270226	0	0	0	0	0	0	0	0
ENSG00000270393	0	0	0	0	0	0	0	0
ENSG00000271093	0	0	0	0	0	0	0	0
ENSG00000271127	0	0	0	0	0	0	0	0
ENSG00000271138	0	0	0	0	0	0	0	0
ENSG00000271181	0	0	0	0	0	0	0	0
ENSG00000271275	0	0	0	0	0	0	0	0
ENSG00000271672	0	0	0	0	0	0	0	0
ENSG00000272578	0	0	0	0	0	0	0	0
ENSG00000272582	0	0	0	0	0	0	0	0
ENSG00000272600	0	0	0	0	0	0	0	0
ENSG00000272666	0	0	0	0	0	0	0	0
ENSG00000272669	0	0	0	0	0	0	0	0
ENSG00000272682	0	0	0	0	0	0	0	0
ENSG00000272689	0	0	0	0	0	0	0	0
ENSG00000272694	0	0	0	0	0	0	0	0
ENSG00000272720	0	0	0	0	0	0	0	0
ENSG00000272733	0	0	0	0	0	0	0	0
ENSG00000272779	0	0	0	0	0	0	0	0
ENSG00000272787	0	0	0	0	0	0	0	0
ENSG00000272798	0	0	0	0	0	0	0	0
ENSG00000272821	0	0	0	0	0	0	0	0
ENSG00000272829	0	0	0	0	0	0	0	0
ENSG00000272834	0	0	0	0	0	0	0	0
ENSG00000272836	0	0	0	0	0	0	0	0
ENSG00000272858	0	0	0	0	0	0	0	0
ENSG00000272872	0	0	0	0	0	0	0	0
ENSG00000272940	0	0	0	0	0	0	0	0
ENSG00000272942	0	0	0	0	0	0	0	0
ENSG00000272954	0	0	0	0	0	0	0	0
ENSG00000272973	0	0	0	0	0	0	0	0
ENSG00000272977	0	0	0	0	0	0	0	0
