id	sample_01	sample_02	sample_03	sample_04	sample_05	sample_06	sample_07	sample_08
ENSG00000099954	997.975101599496	952.40780884285	973.462062456315	977.572925151015	709.944993005614	805.177876592023	927.295164521165	769.86260726254
ENSG00000099956	687.701016638652	661.021801257921	654.117941288287	664.686268219333	542.689303926603	480.312269168143	476.873951199007	506.656391638124
ENSG00000099957	494.021697019268	672.026390405705	503.515431131409	584.49661790375	662.72755730062	614.535595605004	547.048002295091	572.321942850966
ENSG00000099958	143.063868878841	129.020013249178	160.92489228016	209.989675874338	140.130329704192	103.354110670024	139.144557579852	134.015676312445
ENSG00000099960	394.756647905752	415.563627751421	437.070845244596	379.453020703289	416.649760569577	366.448222769444	400.10771789852	365.149686489154
ENSG00000099968	181.645861534938	222.289899535852	181.730107272241	199.473455718175	211.712216494113	186.463968060138	136.526539830221	180.214363624041
ENSG00000099984	379.255711509107	378.133684831952	398.355037556872	437.397971898437	248.242928176093	237.867845327458	242.824598111974	235.449240674995
ENSG00000099985	136.511364918479	97.9946872946048	104.925601862041	116.615204351061	142.290781744091	123.124156325976	157.150867602497	170.256079212951
ENSG00000099991	242.179750417687	213.720971026061	246.990933030713	185.888660712342	182.312023876679	221.131609574065	210.431789687614	215.649283528091
ENSG00000099992	95.1911158740225	75.3274057150393	148.525867820958	81.3633646942553	86.8039245339022	104.066241867367	114.2847820237	109.769770260083
ENSG00000099995	142.706520144969	211.005731379404	198.403101165443	130.979723565138	463.621157384421	530.401983121178	557.5087518107	480.584028920382
ENSG00000099999	252.491498149962	263.82163465867	263.602664915355	283.620711486897	371.392018669774	290.854342221839	401.165279981916	321.144784067289
ENSG00000100003	293.522207716442	346.241406707436	336.509430431382	367.80595786765	228.523409051166	187.206806086159	323.476491399362	302.916411750971
ENSG00000100012	130.577184732959	100.737558864007	122.803307150723	63.3462645747613	232.655939480637	198.897243518292	237.679419723038	223.956627303156
ENSG00000100014	2161.24641778611	2160.67820182294	2299.59974679714	2043.96700665744	2092.58152526866	2099.56645733603	2675.7917425562	2494.62192311447
ENSG00000100023	17.2515107229475	28.4482443706442	23.7326500818428	17.6948392589708	39.0604951745783	20.6870920590697	19.1008139334848	10.0592054058243
ENSG00000100024	177.809356369343	192.846975709933	203.058983329395	180.532003685267	139.490996430542	155.486652334789	132.738433380378	137.805685071406
ENSG00000100029	863.445337933552	912.207371685262	747.155719411285	810.744448846111	747.512779992112	798.653419346028	797.476894645848	848.333780703428
ENSG00000100030	275.470805506448	302.706653211932	352.638286347069	327.162553815197	212.0600597752	196.668073300688	209.651777019394	180.800489070741
ENSG00000100031	180.943620384764	96.1016574937385	226.562653929153	197.090759924956	161.077248442788	165.544540190658	252.11619186975	154.079387505764
ENSG00000100033	365.207017264219	374.370731453736	249.92903915332	425.211215213426	293.025454117676	341.379434940278	319.706979367535	282.069107083947
ENSG00000100034	201.008700535359	189.752835915688	165.109917332666	141.307365529307	241.605803514356	250.711413981769	215.938726914145	249.264783099251
ENSG00000100036	140.042374828745	129.039704135293	111.739380903949	123.862589504585	154.241071495007	119.193252308451	146.772701209436	125.740309094917
ENSG00000100038	254.720095775605	210.365537339549	219.510183611498	183.821015907072	202.324011058705	181.231149870052	178.933372213952	177.044016299727
ENSG00000100060	195.209928688215	195.610283196943	234.877372598162	208.649033725462	225.208439140973	213.808566532908	139.307510023257	206.775452292542
ENSG00000100065	776.698414859226	684.368250366237	843.642138650456	727.277272188555	683.01367725308	544.966528435713	565.463223214965	571.967633448824
ENSG00000100068	80.1698266234287	113.808107442693	106.792335098957	92.4038887530409	139.220759494841	140.857559880487	173.911852752957	197.161410718701
ENSG00000100075	246.898405665104	276.114752229463	228.404328891144	238.965783071947	191.873220750638	215.555743412645	202.994023705263	176.589049623463
ENSG00000100077	289.301821238986	258.042695602125	366.305833014756	223.937562029523	216.653237337479	301.573902005758	263.043644464997	307.780313796359
ENSG00000100078	516.531972625073	517.1632530404	549.801302968319	453.181859587817	302.470859474372	288.629030992824	297.568332353672	276.628446384509
ENSG00000100083	212.102935996647	215.4918707779	182.911362969486	196.597040205482	167.271599183157	180.225358095437	174.90172231235	177.045920069017
ENSG00000100092	588.516074298446	496.697485231035	529.982438297322	644.032588707317	440.504891766561	394.876692541106	354.248087213318	391.679675560719
ENSG00000100095	254.779359050768	273.235481118392	215.31471893219	217.541876092443	482.359240754563	526.62795096074	510.777549394729	405.714105796237
ENSG00000100097	110.818793355998	134.289677673459	165.296613590869	108.004851277298	134.032925421683	150.607009842578	169.77349557663	172.873496840488
ENSG00000100099	342.501997945183	350.561994848723	316.60831056114	387.408328362896	391.99119112798	416.213598184272	430.736391056338	358.669471643782
ENSG00000100100	376.190499229227	316.552780327664	212.28088928352	252.127446915399	254.679376036702	212.382460749389	225.229060088916	258.748692243879
ENSG00000100106	473.994891886609	460.083245577417	374.287122234634	458.310416570494	596.739112683561	609.440827332989	628.599973695348	546.225095239661
ENSG00000100109	146.137058769239	179.916908708882	194.776319805198	166.124297775286	173.280150885132	184.165969299227	178.922646345612	167.991652451785
ENSG00000100116	414.483479656522	451.531042107519	465.958541660443	326.176834917699	521.575298953898	568.920387466806	610.108679250415	500.038705441658
ENSG00000100121	333.401927799026	362.796419753561	271.430061583157	341.267331218961	250.45160674789	383.299903890273	267.065452908744	289.93635920021
ENSG00000100124	147.860942665428	136.812143065334	125.634432406024	140.288474943822	161.650969310552	207.487053193273	174.088286017015	180.821516124098
ENSG00000100129	951.289692432	1021.76850370274	1042.79690192557	978.210914535641	816.692975937766	915.598333861456	844.961119725172	809.884906155409
ENSG00000100138	67.9963733552795	40.6677497672091	88.9774121310871	66.8409016738597	99.1647960459821	132.936042835709	107.548152220508	144.857259071269
ENSG00000100142	259.273974858127	188.356476853866	343.959414168901	200.513785960713	310.978919699924	284.702487340953	252.97700481348	231.291521044592
ENSG00000100147	73.0700831663446	71.1578517199573	102.821078163074	66.843013738982	85.1398773293354	74.8430850385595	106.548549987441	46.2739052260689
ENSG00000100150	3917.99287688069	4481.00486675673	4420.34164094846	3933.69693180184	4694.37660965426	4774.18909324768	4729.73381797642	4903.74665773027
ENSG00000100162	113.56792165535	96.9448174408921	92.3497353723587	137.038102820271	105.13289676281	121.893630422267	135.004733448625	107.190354772469
ENSG00000100167	268.865871474478	203.16633109309	259.229363288201	195.619074861904	216.675623582999	186.482911799616	218.008080609653	253.036849818498
ENSG00000100206	458.784465741052	289.127599138283	280.878212809415	330.380345872092	495.907484182977	485.235883123721	441.233229528233	467.442895571767
ENSG00000100209	104.534422670323	118.968177273172	90.9476751163525	106.158760175096	110.186726764801	94.5222998808753	69.3522785453874	100.597180701816
ENSG00000100216	77.385863679567	83.1670286544333	56.5683175716852	112.767859583731	72.9229951138772	91.501946131403	82.2856317249643	79.2560335061264
ENSG00000100218	167.371564916569	157.174420625505	207.156853041495	196.428458710751	162.4025258353	129.528950051009	196.163242347953	155.412653766341
ENSG00000100219	235.053227683527	190.33569822522	231.649720115269	222.525573834673	231.931749101891	259.225142236483	222.031341461752	179.142742945576
ENSG00000100226	104.260835390168	157.9303783524	104.969786656321	123.458851741295	89.4550664048613	159.62366882515	117.312157134352	97.1359048780158
ENSG00000100227	184.721488381133	226.951942231711	205.505168256625	176.437063447092	281.347222511223	262.911668273463	307.453889639188	214.075658640278
ENSG00000100239	859.670809222146	778.749146433416	823.340710203555	663.685109718616	558.880889508519	591.235630360352	606.464224884148	497.001514354323
ENSG00000100241	901.148282307542	991.960937707802	1079.14864074478	1115.60695448477	1420.81972097329	1230.89155186631	1320.50904796893	1220.43556702926
ENSG00000100242	76.214562435826	61.0704960100232	123.747523894973	72.3761975043438	106.865104184858	60.1539273701162	56.3644627612633	49.3565739295544
ENSG00000100243	77.7208745104446	102.890227073088	79.358708359856	60.6753315840064	192.857974086072	197.101881563606	208.620421878941	197.531632501329
ENSG00000100263	98.2295183335261	98.3529242605296	104.597373721556	114.77396102692	199.894299428843	200.924760115731	245.779702135613	236.900519442519
ENSG00000100266	160.342712105669	155.509825738464	135.455661138466	178.903646767837	148.241006264552	166.444031203499	219.138216610095	226.333994464861
ENSG00000100271	51.7549138139124	49.7881845221717	38.5646155512007	50.1346098822014	35.0550263561652	41.372235955378	23.1215787782261	34.2013953543316
ENSG00000100276	99.4508373219268	38.6121138394593	75.151011898573	55.0495162818192	108.170472533586	69.9377980077891	30.1584024636865	106.627969746381
ENSG00000100280	416.117174227323	388.078871620725	462.560997632823	413.858425697221	633.058785899502	530.177986004897	513.277676380362	605.596792069408
ENSG00000100284	359.520053351978	262.508118263427	262.19247418168	272.699998190426	239.422248375798	228.4469032955	203.575565746415	271.381126727807
ENSG00000100294	153.771606305622	158.169455614352	157.537979446843	124.047658006305	109.868591601303	93.207919981385	89.1089030517746	115.058374581997
ENSG00000100296	621.065793083902	500.422821399036	620.270102633396	632.308216402704	635.816054012068	768.335747872859	746.798852183387	703.118021600175
ENSG00000100297	173.017382999803	117.954547021964	176.567711447066	176.917354346386	188.507476297402	163.374510747486	204.683967813998	227.345374288525
ENSG00000100298	278.607953302692	284.676566026228	289.981097289686	323.087936797645	191.0405145463	235.02600091446	206.771008154849	239.780482493536
ENSG00000100299	50.7418069440587	24.3952372112159	49.43555004353	59.9618650680944	45.0739985235678	47.2725729212808	26.1347227858612	25.148349726769
ENSG00000100302	186.722416304604	189.995533151324	223.48173197611	229.049398468463	166.257955057532	153.674581448821	186.986422984288	152.899979667573
ENSG00000100316	213.282803399974	252.108320681927	154.842723884381	197.610365279254	295.863750704458	257.465942806693	294.673594543718	306.421256953306
ENSG00000100325	57.5667111375532	41.8313437778532	61.280452212963	29.9720769739039	37.2727384052704	64.5811668494418	50.6901057573801	53.9720770492503
ENSG00000100330	1501.97788175655	1465.14636967848	1386.39172787119	1438.45639454679	1454.46421127564	1461.52589266604	1439.15855732774	1556.68265688123
ENSG00000100335	262.486343891745	221.796759554934	228.801971609582	324.061658590172	238.324558515249	251.586310498439	266.642520066033	238.248541261265
ENSG00000100336	469.050861127073	486.601552613298	592.05179020216	522.49383338106	470.714770107722	419.04127999315	438.286096393624	415.011602238979
ENSG00000100342	553.854231945287	523.627776330817	572.22208549766	452.895092608841	654.528897964766	545.225145119391	668.330061886774	526.351119530588
ENSG00000100344	277.89716080345	234.436113376395	255.861538958747	218.592325964528	247.776309460061	249.330734046604	360.448309406407	270.487653179792
ENSG00000100345	201.949786892269	164.636930652378	131.507594275097	173.007396771292	150.24122142658	124.102541477938	135.707260591978	138.818717975787
ENSG00000100346	1465.77318304704	1555.12998863565	1534.47974758267	1472.05000082531	2684.91998913	2558.2895842363	2556.86910683133	2557.07520330598
ENSG00000100350	582.494675598225	535.460020933105	563.642468520677	537.721729176727	414.647224865416	373.342565895018	441.324252418518	395.327422273297
ENSG00000100353	100.468711293786	77.2510216214559	51.4130968837132	88.4684231962036	56.0920004211249	72.8788555048993	72.3732222788587	74.4390988143636
ENSG00000100354	665.809941376011	792.960203002342	634.038240602732	619.833466166256	1536.8026741963	958.091215534893	1133.41911896094	1124.7981497871
ENSG00000100359	67.8147379195651	55.9449836512833	59.3725897047152	52.1408693009159	56.1360880372306	50.270659947718	48.290160046181	76.280366340481
ENSG00000100360	161.395332464104	180.374312352229	133.548103542752	152.979545403064	144.751272973577	161.644435617418	144.861782808893	155.548273413417
ENSG00000100362	133.388100169784	84.2949663158425	78.0372697388571	116.873285658177	65.0492671121803	52.1505856054752	91.6475047440178	50.253437314049
ENSG00000100364	733.972589942775	721.514792601986	670.23194661489	679.18502460207	711.589570125176	627.862558122074	623.998849534393	678.816635322982
ENSG00000100368	906.137399281617	729.971229073202	840.914288480585	858.240362239399	600.31146583125	620.981848054333	635.166481178462	627.064552875884
ENSG00000100372	113.539702653251	118.348360621	143.640306237852	98.6806133387535	109.078187997005	155.758431997878	96.70993316556	154.845982864812
ENSG00000100376	314.10742093895	273.820856627969	335.020595127772	290.78507088395	207.042349575826	231.042081822613	244.668345722461	183.445995339413
ENSG00000100379	374.445852570012	411.407192879409	358.539305029766	397.871159256536	501.262085514425	428.61722370639	492.225021634766	538.693410328051
ENSG00000100380	206.62544113032	224.080866766151	261.939523007609	285.197390005101	196.218316589259	209.742654781199	211.522050200386	227.135151073802
ENSG00000100385	650.925320067327	535.807706917151	540.964607311883	571.732087332021	361.60493619721	358.687126422815	366.638597471049	410.298731610794
ENSG00000100393	2036.71844576593	1875.01702027653	1616.02697422762	1382.07255018935	1391.69834544563	1901.01829408888	1254.45148286419	1229.49449154989
ENSG00000100395	209.364915939532	257.377424401833	224.690025698677	223.471804028183	156.412902576362	164.660765675127	208.30392265315	151.047382583597
ENSG00000100401	24.3559013247762	19.3121157054322	20.7631148006643	44.2342573112958	28.0457267906307	28.5610212270503	14.0730258250875	29.171952152856
ENSG00000100403	808.719916150657	694.880689115575	668.562796074254	647.772895182952	615.89812036266	638.29388959431	699.782535759782	573.475312458127
ENSG00000100413	153.050134548447	169.30833646037	146.000470884018	161.998995492788	172.05427795144	180.237194194784	150.670687625123	226.127694924628
ENSG00000100416	302.066592912931	354.003155704667	268.230153858497	288.459424696882	258.407879752958	261.61565225606	221.602529696572	142.664480212009
ENSG00000100425	1296.64486685043	1318.75794176566	1268.44835569309	1475.88043390821	1277.38200141751	1284.71109336891	1306.36186812105	1304.50388242843
ENSG00000100427	232.429869707397	252.330209616867	192.953564388655	229.286481661344	291.595336363822	185.512515401197	244.398771283963	217.059304378869
ENSG00000100429	106.148813689221	64.7821626748849	59.1043841614457	94.0119051676388	103.767222016792	139.345137567164	132.786148845243	93.9062809751853
ENSG00000128159	606.350590294142	752.306583691856	811.360999406367	583.506164059733	1037.05015796513	852.532276925357	919.428709855998	846.834605629301
ENSG00000128165	102.494269589276	92.4567942045936	127.562994189905	114.033408557812	61.0946206576737	116.241755379535	99.5252936534207	96.5683718959136
ENSG00000128191	325.93534585336	292.649883273018	225.120173787731	273.597312010038	534.388585824686	404.647304268263	385.661940859155	542.352270454994
ENSG00000128218	62.9201607228895	113.846435592468	77.1194030681771	68.808819587618	56.0907397082735	67.9540499362092	71.3679050710593	58.3444198412205
ENSG00000128242	457.321191775263	407.130053465629	466.544283857354	478.995555075026	367.485698078794	351.182746854812	309.62846915376	306.628630896032
ENSG00000128253	176.428504934251	104.857386821962	108.544646122979	155.753270540938	332.939474089488	270.876946371788	260.450864775463	258.139961805985
ENSG00000128272	239.493886500846	224.560245352451	214.575816660499	178.910876138131	221.348925083117	203.902976197557	258.356884185712	187.101919196015
ENSG00000128284	496.965264697896	441.315483272187	413.191524406233	307.230135406875	339.262900185222	342.370757057756	230.284243883381	267.318960406004
ENSG00000128294	206.550471149333	206.055178630754	202.445839135391	216.501820074103	194.487075219704	189.240580982066	162.740591684961	140.769880221195
ENSG00000128298	387.517323602635	384.339341092487	429.8848153759	366.674301112482	291.209291525917	293.520129760087	344.686833157125	333.006314589286
ENSG00000128309	282.923111415378	255.529384229459	303.667505298507	236.648838318253	234.262476306386	311.160456188714	294.592946377942	334.930190657803
ENSG00000128310	279.072423546032	320.088146425943	278.845851735138	298.83756923076	176.279958478576	290.578669830127	231.211749149088	242.428142030433
ENSG00000128311	75.0959177438315	100.600031142143	110.746968542011	94.3695874233547	167.266058344231	169.421194617958	147.77411809967	173.019312976484
ENSG00000128322	142.075422066134	136.193589568172	147.32208397984	111.078134973243	127.205932478298	109.323377373599	107.559462854157	127.752868226783
ENSG00000128335	390.334034119567	382.465662560847	386.172198648763	339.56340141959	391.067841213192	321.629523992303	371.40412265529	417.725827793651
ENSG00000128340	109.194768277752	93.7038254162024	176.028147997545	111.793659686896	110.479053190637	110.754592046291	105.195106055161	109.475548900986
ENSG00000128346	96.4103592141593	83.350113236969	138.419695393185	110.094439908144	70.1137682437271	88.6357441274406	145.751678712977	82.4872794095654
ENSG00000128383	209.673629650661	189.977201472148	265.557586144535	226.432734686863	235.864903539711	210.588684702432	268.942055671798	209.88810116274
ENSG00000128394	47.6969103660245	63.0174892208125	71.1882076419933	64.8770747227348	65.1059400503282	51.2133400513867	54.281860494838	56.3320252819544
ENSG00000128408	190.233256480251	202.47025584467	188.57826623155	205.919963025991	251.809566784468	249.796361968879	195.038360552477	280.79785002449
ENSG00000130487	1231.44463337527	1057.89611991184	1080.96601737	1152.2927983433	983.807301760557	1020.10105548444	1248.86604778059	1000.22743063526
ENSG00000131100	80.5263272924959	122.064289278474	95.4527796999826	92.2352314265308	102.699290405138	108.618357265551	89.4607243721312	110.900313130423
ENSG00000133424	570.773904016039	540.773529030915	640.947311474925	508.265969671682	473.49761065527	457.016785000227	355.120767807557	545.815974429743
ENSG00000133433	11.8831376786868	7.22086701210351	2.00732331846914	12.971275169883	4.06670121472396	1.99954107949146	2.04073700773965	7.14747506065656
ENSG00000133454	3395.73034567022	3222.95395272029	3237.15053477776	3407.38877948874	4096.64242942894	3781.90111334485	3871.46703148508	3763.70111268558
ENSG00000133460	197.031135967234	270.63523487252	221.801501055874	277.808825526656	351.039379541525	200.173197917642	273.707489925584	313.241385753414
ENSG00000133488	247.727279963776	376.411614753624	292.313390869828	265.923545903868	278.601164393989	314.949588533068	310.641074372178	268.299751305684
ENSG00000138892	517.618086482249	565.908805102939	476.604891739866	472.821518792404	425.643904828141	447.206929536787	474.479576614392	484.916783340915
ENSG00000138964	274.279958812493	281.591351873074	357.375749326513	348.766077351692	364.631593058766	292.690976885234	409.479735719287	292.391404664153
ENSG00000159307	195.065803749726	211.593184627625	205.152921978351	202.723954782888	217.584256872512	214.96778166588	191.21050521317	228.596037716699
ENSG00000159496	159.327514349665	109.759904120039	125.574221559756	140.568025215849	125.201515701358	108.342310888742	82.4292237049549	123.729825171409
ENSG00000159873	505.57409919299	411.705547413396	376.038896088408	400.610479519489	316.471046181674	358.062301223337	338.211705347401	363.924779914001
ENSG00000159958	51.7545475562725	51.8166027369899	32.6323617675872	55.0505770297949	132.204864778745	117.226632459047	92.4880776360519	111.657192770936
ENSG00000161133	284.581137079276	365.829616960193	324.739188706677	301.381312144138	405.392117254748	361.022560291888	315.850905330277	353.370574857076
ENSG00000161179	81.123031595974	125.98048075119	96.0138102959013	78.7221096948893	228.237096344864	164.506441185087	219.890301400865	195.261885349137
ENSG00000161180	83.2169238050956	79.28529598924	107.769692216726	90.4345487533816	75.1214345501243	72.878574813398	129.668711673738	81.480976452705
ENSG00000166862	207.018851920743	194.064604368674	177.003969458759	186.777503347912	231.360618289985	227.552936378804	201.059307848761	247.45678542139
ENSG00000167065	302.095702270593	312.675172960501	363.537434480458	341.405386464016	298.359789546223	322.100065058246	305.935480771364	290.719966928797
ENSG00000167077	81.3206495888845	66.1652736577074	118.949125374306	93.5408853471298	143.469356223596	131.218512453531	157.166929718037	127.965901572654
ENSG00000169184	577.417088228257	504.946283892515	565.631801267582	545.593082395541	786.213304666879	800.895943436838	782.132163237299	799.706231301255
ENSG00000169635	166.426259757334	235.712880205674	196.783532524545	278.202469258957	334.517635014118	346.756117629878	489.584645901725	413.433266726434
ENSG00000170638	76.1287082906338	92.4865150014084	94.9266503455275	59.979486047086	226.028957257611	194.102393234168	187.028575471291	233.431041715253
ENSG00000172250	5.40638540333793	0	12.6414480849404	4.18937560689471	6.40330851808532	12.5921067939705	0	0
ENSG00000175329	210.06285902525	255.022489970242	171.071920243943	164.168224592855	160.248936860444	132.987049867029	171.906562736731	190.119102627569
ENSG00000176635	78.1414570909684	81.3092949733647	70.2005482626124	75.6904569327641	41.0664498115651	62.0485426977856	52.2719327108251	44.2608323768383
ENSG00000177989	169.004166902505	189.294875146872	150.798037957946	172.254434547269	139.410630388136	146.279333696716	167.508120461403	120.873805824272
ENSG00000178026	201.563234029258	209.975460196045	232.00246731479	206.665668223107	224.633796302307	263.872804072764	245.546598829276	275.455801938335
ENSG00000179750	464.778806764273	443.007231373687	364.882191572496	368.637851327861	248.388964924342	300.443777347438	328.729705122288	241.421491382131
ENSG00000180957	143.464740847336	123.222002004231	185.667760511051	162.943467184823	280.900117795056	309.166068429627	378.936998901048	349.719907133576
ENSG00000182541	584.137864728286	619.760246241454	645.558167983807	687.263518564778	461.883929022055	396.005874174708	374.378845082949	341.719964863909
ENSG00000182858	109.601136198079	132.118905720974	130.517932946395	77.6564041603578	143.230655892742	114.251625599919	115.601848496979	109.646774284536
ENSG00000182944	1020.31684678528	1014.60217972839	950.11411882948	845.956442250687	938.881217626786	998.639264911586	888.077998050963	812.178850636555
ENSG00000183307	459.701689068484	531.368638375196	519.152960678337	441.388596912391	322.498810117197	363.503436497908	335.772855695806	347.04249012663
ENSG00000183569	68.8439743483282	94.6312519170422	60.0918919234198	72.0167790544592	111.431685742383	48.6986841586821	70.4756323539648	88.0371836570521
ENSG00000183579	1313.08111757326	1439.48484720538	1349.67266714511	1482.25829060581	995.825633065432	1118.17673473752	1065.54293759673	1082.19441509279
ENSG00000183597	357.494933768981	195.271377584075	329.206273047465	284.668159732479	258.536381158666	337.26258026386	313.85546509048	306.137850601396
ENSG00000183628	76.1103311988194	71.127544779297	75.1510232887398	93.3875811519312	90.1420486900882	78.8031757369681	65.3432133993413	82.4857864645099
ENSG00000183765	537.80647807103	430.372939070737	647.977819035757	436.378169574926	667.329819660217	712.390039876322	601.226911974755	714.547219501388
ENSG00000183773	1261.93946516313	1383.50030637471	1228.06223038345	1313.94122014816	1216.65700834699	1214.75464758063	952.54967756617	1179.30137307291
ENSG00000183785	207.021540054937	289.533030008493	213.460219965943	163.422991788592	222.687894874613	189.224384140688	269.066941251449	224.726813107991
ENSG00000183963	758.669716554136	738.331781016574	648.678662428716	671.495848270464	500.358354964393	597.520139908493	502.075090047553	598.922198814132
ENSG00000184058	224.595779587355	204.530680887576	206.323324857564	148.902373844282	212.640936742845	205.18589737389	214.434885155601	190.726384704396
ENSG00000184113	144.017777881519	178.501705299715	176.113610867364	152.543021586028	182.012626073233	167.034038432204	228.663191922648	196.127668919853
ENSG00000184117	300.231125334096	365.945285286126	303.456056170683	314.776555825811	305.126809564596	266.257362067903	246.299847552001	360.717742772823
ENSG00000184381	2778.89425318897	2834.82066969837	2700.93058480407	2798.24679180153	2894.88188607795	2800.42049644042	2716.96773075195	2416.12540699825
ENSG00000184459	267.239209588857	267.571888553284	364.271931405316	255.932618066292	269.748574138098	359.635386647278	359.999859981282	323.099423881174
ENSG00000184470	270.829382060252	245.076725379591	289.075641986208	223.43086008408	375.227752980682	377.689771918805	384.921101737362	415.916013050907
ENSG00000184571	393.577181632736	428.840278378027	460.889209479087	419.834897142123	465.807297471298	461.918257099996	484.64238980191	429.40323091933
ENSG00000184702	301.091762291837	358.675807568825	364.156728727478	275.794256210491	221.414029691246	154.304344769249	204.777812898087	201.832598902391
ENSG00000184792	1542.37792972525	1433.99686687702	1392.75405305077	1438.57601578132	1263.17629576823	1398.99442903688	1328.9517077441	1175.55118182401
ENSG00000184979	0	1.01607071807753	0.988840914985432	0	0	0.985062117701226	0	0
ENSG00000184983	179.982175803893	171.158094047065	166.554941656303	201.603971346348	180.614804592029	156.176659509629	194.267136870625	152.525499163382
ENSG00000185022	214.564765274511	247.848011261875	182.611473173199	214.192307298618	251.423957013989	223.573626226497	220.158782789178	162.643741237456
ENSG00000185133	439.607147054499	446.736329874928	357.24167715233	378.559194529382	377.740499784714	292.32876063189	345.460329106573	433.286941273177
ENSG00000185252	7.10356713140283	11.1761586658676	10.8774449031623	33.4235472229134	60.0931632276622	66.9865399097394	38.2015715014147	46.272354617514
ENSG00000185264	319.816521510878	377.995491511927	346.39456334031	321.9627990426	347.730268294107	257.494121770012	325.10479255104	270.259682508633
ENSG00000185339	737.624874768498	676.34076198568	775.357887472317	685.683188112384	813.234079826905	721.046503709875	747.372372901814	709.862141162584
ENSG00000185386	287.089702002744	279.758929508282	272.477361051951	239.023100199986	339.436314684445	297.209828874424	315.005261278281	336.855564237294
ENSG00000185651	89.3021118602106	99.5708404273589	102.840820808487	115.015989668502	57.0887326396153	70.9262903579673	49.2597353852203	80.47370354276
ENSG00000185666	415.181734469565	502.867212541576	346.076048539564	531.981317949841	740.52222637933	543.264268173507	681.916852742566	618.63635194032
ENSG00000185686	48.6670531064169	70.8124217572777	73.4580938144692	44.3706224424194	267.937902506013	289.076737123524	330.51935125434	380.332870481451
